id_employee,genre,statut_marital,departement,poste,a_quitte_l_entreprise,domaine_etude,frequence_deplacement,heure_supplementaires,evolution_cat_evol,categorie_employe,nombre_experiences_precedentes,annees_dans_l_entreprise,annees_depuis_la_derniere_promotion,nombre_participation_pee,niveau_education,revenu_mensuel,ecart_note_evaluation,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,nb_formations_suivies,age,distance_domicile_travail,exp_hors_entreprise,ratio_sans_promotion,satisfaction_employee_environnement,satisfaction_globale,revenu_par_annee_experience_totale,revenu_par_annee_experience_interne,mobilite_promotion
497,M,Divorcé(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,5,0,1,2,3816,0,2,2,3,3,2,27,1,0,0,4,2.75,9158,9158,2
498,M,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,7,0,0,4,5253,0,4,4,3,3,1,28,9,0,0,2,3.25,9005,9005,5
499,M,Célibataire,Consulting,Manager,False,Autre,Occasionnel,False,hausse,employe_experimente,8,5,0,0,3,10965,2,3,3,3,4,2,49,7,21,0,2,2.75,5060,26316,2
5,F,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Frequent,True,stable,employe_experimente,1,8,3,0,4,2909,0,3,3,3,3,3,33,3,0,0,4,3.25,4363,4363,4
500,F,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,4,7,0,1,2,4936,0,4,3,2,3,2,51,14,11,0,3,3.0,3290,8461,7
501,F,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,4,2,2,1,3,2543,0,3,2,3,3,3,36,2,4,1,4,3.0,5086,15258,0
502,M,Célibataire,Commercial,Cadre Commercial,True,Marketing,Aucun,True,baisse,employe_experimente,8,5,0,0,3,5304,-1,4,2,2,3,3,34,19,4,0,1,2.25,7072,12729,2
505,F,Célibataire,Consulting,Senior Manager,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,2,5,1,0,3,16659,0,4,3,3,3,2,55,2,25,0,3,3.25,6663,39981,3
507,F,Divorcé(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,True,stable,employe_experimente,1,5,0,1,4,4260,0,3,4,4,3,2,24,10,0,0,4,3.75,10224,10224,2
508,M,Marié(e),Commercial,Représentant Commercial,False,Entrepreunariat,Occasionnel,False,stable,employe_nouveau_poste_interne,1,1,0,1,1,2476,0,2,1,3,3,3,30,2,0,0,3,2.25,29712,29712,-1
51,F,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,hausse,employe_experimente,9,1,0,1,4,3419,1,1,4,4,3,3,36,5,5,0,2,2.75,6838,41028,1
510,M,Célibataire,Consulting,Assistant de Direction,True,Entrepreunariat,Frequent,False,hausse,employe_experimente,0,6,0,0,1,3102,1,1,3,3,4,2,26,3,1,0,3,2.5,5317,6204,4
511,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,2,1,1,3,2244,0,2,4,3,3,1,22,11,0,0,1,2.5,13464,13464,0
513,M,Marié(e),Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,1,10,9,2,2,7596,1,3,2,3,3,2,36,2,0,0,2,2.5,9115,9115,0
514,M,Célibataire,Consulting,Assistant de Direction,True,Entrepreunariat,Frequent,True,hausse,employe_nouveau_poste_interne,9,1,0,0,3,2285,1,4,3,3,4,4,30,4,2,0,3,3.25,9140,27420,-1
515,F,Divorcé(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,18,12,1,3,3034,0,1,3,2,3,2,37,14,0,0,4,2.5,2022,2022,-5
516,F,Divorcé(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,stable,employe_experimente,7,5,1,2,2,5715,0,2,3,3,3,5,40,2,3,0,4,3.0,8572,13716,3
517,F,Divorcé(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,3,5,1,1,4,2576,0,1,2,3,3,5,42,1,3,0,2,2.0,3864,6182,1
518,M,Célibataire,Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,True,stable,employe_nouveau_poste_interne,2,1,0,0,4,4197,0,2,4,2,3,2,37,10,17,0,3,2.75,2798,50364,-1
52,F,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Frequent,False,baisse,employe_experimente,2,5,1,2,3,5376,-1,1,1,3,3,3,33,1,5,0,3,2.0,6451,12902,2
520,M,Divorcé(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,25,3,1,3,14336,1,2,3,3,3,3,43,12,0,0,1,2.25,6881,6881,7
521,F,Marié(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,hausse,employe_nouveau_poste_interne,6,1,0,1,3,3448,2,3,2,3,4,3,40,2,19,0,2,2.5,2068,41376,-1
522,M,Marié(e),Consulting,Directeur Technique,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,4,4,1,1,2,19406,0,1,3,2,3,4,54,5,20,0,1,1.75,9703,58218,1
523,F,Marié(e),Commercial,Cadre Commercial,False,Marketing,Aucun,False,stable,employe_experimente,9,3,1,1,4,6538,0,3,1,3,3,3,34,4,3,0,3,2.5,13076,26152,1
524,F,Marié(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,13,3,1,2,4306,0,1,2,1,3,5,31,7,0,0,2,1.5,3974,3974,7
525,M,Marié(e),Consulting,Consultant,False,Transformation Digitale,Frequent,False,hausse,employe_experimente,7,3,1,1,3,2258,1,4,1,3,4,1,43,21,5,0,4,3.0,3387,9032,1
526,F,Divorcé(e),Consulting,Manager,False,Autre,Occasionnel,True,stable,employe_experimente,4,5,0,0,4,4522,0,3,4,3,3,3,43,8,3,0,3,3.25,6783,10852,2
527,F,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,True,hausse,employe_experimente,1,5,1,0,2,4487,1,4,2,3,3,3,25,4,0,0,2,2.75,10768,10768,3
529,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Aucun,True,stable,employe_experimente,3,13,10,2,5,4449,0,3,1,3,3,2,37,25,2,0,2,2.25,3559,4106,1
53,M,Divorcé(e),Consulting,Consultant,False,Autre,Occasionnel,False,stable,employe_nouveau_poste_interne,1,1,0,1,2,1951,0,4,3,3,3,3,35,4,0,0,3,3.25,23412,23412,-1
530,M,Marié(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,4,3,1,2,2218,1,1,3,3,3,3,31,1,0,0,4,2.75,6654,6654,-1
531,M,Divorcé(e),Consulting,Senior Manager,False,Infra & Cloud,Frequent,True,stable,employe_experimente,1,21,1,1,1,19197,0,3,3,3,3,3,39,1,0,0,2,2.75,10969,10969,7
532,F,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Frequent,False,baisse,employe_experimente,9,7,7,3,3,13212,-1,1,4,2,3,0,56,6,29,1,3,2.5,4404,22649,0
533,F,Célibataire,Commercial,Cadre Commercial,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,0,5,4,0,3,6577,0,3,2,3,3,6,30,12,1,0,2,2.5,13154,15784,0
534,M,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,baisse,employe_experimente,1,10,0,1,3,8392,-1,1,3,3,3,2,41,1,0,0,2,2.25,10070,10070,7
536,M,Divorcé(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,stable,employe_nouveau_poste_interne,1,10,1,1,2,4558,0,1,4,3,3,2,28,17,0,0,3,2.75,5469,5469,-1
538,M,Marié(e),Consulting,Consultant,True,Transformation Digitale,Occasionnel,False,stable,employe_experimente,5,2,0,1,3,4031,0,1,3,3,3,5,25,3,4,0,1,2.0,8062,24186,2
54,F,Divorcé(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_nouveau_poste_interne,1,1,0,1,4,2341,0,1,4,3,3,6,27,2,0,0,4,3.0,28092,28092,-1
543,M,Marié(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,2,5,0,0,3,7969,1,3,3,3,3,4,52,3,23,0,4,3.25,3415,19125,4
544,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,3,2,0,2,2,2654,1,4,4,2,4,3,45,10,6,0,1,2.75,3981,15924,2
546,F,Marié(e),Consulting,Senior Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,2,5,1,0,2,16555,0,4,4,1,3,2,52,4,26,0,4,3.25,6408,39732,1
547,F,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Frequent,False,stable,employe_experimente,2,5,0,1,2,4556,0,3,2,3,3,3,42,29,14,0,1,2.25,2877,10934,4
548,F,Célibataire,Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,2,5,0,0,3,6091,3,4,3,3,4,2,30,2,6,0,3,3.25,6644,14618,4
549,F,Marié(e),Consulting,Senior Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,5,29,11,0,3,19566,0,1,4,1,3,5,60,7,4,0,1,1.75,7114,8096,-3
55,M,Célibataire,Consulting,Consultant,True,Infra & Cloud,Occasionnel,False,hausse,employe_nouveau_poste_interne,1,1,0,0,3,2293,2,3,3,2,3,2,26,25,0,0,1,2.25,27516,27516,-1
550,F,Divorcé(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,2,10,0,1,3,4810,0,3,3,2,3,5,46,18,9,0,3,2.75,3037,5772,7
551,F,Marié(e),Consulting,Manager,False,Entrepreunariat,Frequent,False,hausse,employe_experimente,0,6,0,3,4,4523,1,4,4,4,3,4,42,28,1,0,4,4.0,7753,9046,5
554,F,Célibataire,Commercial,Représentant Commercial,True,Entrepreunariat,Occasionnel,True,stable,employe_experimente,1,5,1,0,1,3202,0,2,2,3,3,4,24,1,1,0,1,2.0,6404,7684,2
555,F,Divorcé(e),Commercial,Représentant Commercial,True,Marketing,Frequent,False,hausse,employe_experimente,0,2,1,1,2,2351,2,3,4,2,3,3,34,6,1,0,4,3.25,9404,14106,1
556,M,Marié(e),Consulting,Consultant,False,Infra & Cloud,Frequent,True,hausse,employe_nouveau_poste_interne,1,1,0,1,2,1702,1,4,3,3,4,3,38,2,0,0,4,3.5,20424,20424,-1
558,F,Marié(e),Commercial,Senior Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,0,20,1,0,4,18041,0,3,4,3,3,2,40,2,1,0,3,3.25,10309,10824,14
56,M,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Frequent,False,stable,employe_experimente,1,9,1,0,3,8726,0,3,4,3,3,0,27,8,0,0,4,3.5,11634,11634,7
560,F,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,3,0,2,3,2886,1,4,2,1,4,3,26,23,0,0,1,2.0,11544,11544,2
562,M,Marié(e),Consulting,Consultant,False,Infra & Cloud,Aucun,False,stable,employe_experimente,4,5,1,1,3,2097,0,4,3,1,3,3,30,3,4,0,3,2.75,2796,5032,2
564,M,Marié(e),Consulting,Directeur Technique,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,1,10,0,0,4,11935,1,3,3,3,3,2,29,3,0,0,2,2.75,14322,14322,2
565,F,Marié(e),Consulting,Assistant de Direction,True,Entrepreunariat,Occasionnel,False,hausse,employe_experimente,5,2,1,0,5,2546,1,2,2,4,3,2,29,25,4,0,3,2.75,5092,15276,1
566,M,Célibataire,Ressources Humaines,Ressources Humaines,True,Entrepreunariat,Occasionnel,False,hausse,employe_nouveau_poste_interne,1,1,0,0,2,2564,1,4,3,4,3,3,19,2,0,0,1,3.0,30768,30768,-1
567,F,Marié(e),Commercial,Cadre Commercial,False,Autre,Aucun,False,stable,employe_experimente,0,9,7,0,4,8412,0,1,3,3,3,3,30,22,1,0,3,2.5,10094,11216,1
568,M,Divorcé(e),Commercial,Senior Manager,False,Marketing,Occasionnel,False,hausse,employe_nouveau_poste_interne,3,1,0,1,3,14118,1,4,3,2,3,3,57,29,31,0,1,2.5,5294,169416,-1
569,M,Marié(e),Consulting,Senior Manager,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,0,27,15,1,4,17046,1,3,2,3,3,2,50,29,1,0,2,2.5,7305,7576,-5
57,F,Célibataire,Consulting,Consultant,False,Transformation Digitale,Frequent,False,hausse,employe_experimente,1,12,3,0,2,4011,1,4,4,3,4,2,30,1,0,0,3,3.5,4011,4011,5
571,F,Célibataire,Consulting,Consultant,False,Transformation Digitale,Aucun,False,stable,employe_experimente,0,11,6,0,3,2564,0,4,3,2,3,2,30,2,1,0,3,3.0,2564,2797,1
573,F,Marié(e),Commercial,Cadre Commercial,False,Marketing,Frequent,False,hausse,employe_experimente,4,18,13,0,3,10266,1,1,4,4,3,5,60,28,4,0,3,3.0,5599,6844,0
574,F,Divorcé(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,False,stable,employe_nouveau_poste_interne,5,5,0,3,2,5070,0,4,3,3,3,2,47,2,15,0,1,2.75,3042,12168,-1
575,M,Marié(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,6,3,0,0,3,17861,0,3,3,1,3,2,46,2,23,0,1,2.0,8243,71444,2
577,M,Célibataire,Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,0,5,4,0,3,4230,2,3,3,3,3,2,35,22,1,0,4,3.25,8460,10152,0
578,F,Célibataire,Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_nouveau_poste_interne,7,1,0,0,4,3780,0,3,3,3,3,3,54,8,18,0,3,3.0,2387,45360,-1
579,M,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,3,7,5,1,4,2768,1,3,3,3,3,3,34,2,7,0,4,3.25,2372,4745,-2
58,F,Marié(e),Consulting,Directeur Technique,True,Entrepreunariat,Occasionnel,False,stable,employe_experimente,1,22,15,0,3,19545,0,3,4,3,3,0,41,12,1,0,2,3.0,10197,10660,0
580,F,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,True,hausse,employe_experimente,2,3,1,1,3,9071,1,4,3,3,3,3,46,10,12,0,3,3.25,7256,36284,1
581,M,Divorcé(e),Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,13,0,1,1,10648,1,2,4,4,4,6,31,9,0,0,3,3.25,9828,9828,8
582,M,Marié(e),Consulting,Senior Manager,True,Transformation Digitale,Occasionnel,True,stable,employe_experimente,7,7,7,0,1,13610,0,3,4,4,3,2,33,15,8,1,2,3.25,10888,23331,-1
584,M,Divorcé(e),Consulting,Consultant,True,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,7,4,1,3,1,3408,2,4,1,3,3,2,33,10,4,0,1,2.25,5112,10224,2
585,M,Célibataire,Commercial,Représentant Commercial,False,Marketing,Occasionnel,False,stable,employe_experimente,0,3,1,0,1,2983,0,2,1,3,3,3,30,7,1,0,4,2.5,8949,11932,1
586,M,Marié(e),Consulting,Manager,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,4,8,0,0,3,7632,0,3,3,3,3,2,35,16,2,0,4,3.25,9158,11448,7
587,M,Marié(e),Consulting,Manager,True,Infra & Cloud,Frequent,False,stable,employe_nouveau_poste_interne,3,1,0,0,3,9824,0,3,1,3,3,2,31,20,11,0,1,2.0,9824,117888,-1
590,F,Divorcé(e),Ressources Humaines,Ressources Humaines,True,Ressources Humaines,Frequent,True,stable,employe_experimente,9,3,0,3,3,9950,0,1,3,3,3,2,34,23,8,0,2,2.25,10854,39800,2
591,M,Marié(e),Consulting,Consultant,False,Autre,Frequent,False,stable,employe_experimente,4,2,2,1,2,2093,0,3,4,3,3,4,42,5,6,1,2,3.0,3139,12558,0
592,M,Célibataire,Commercial,Cadre Commercial,False,Transformation Digitale,Aucun,False,stable,employe_experimente,1,10,9,0,4,9980,0,4,4,2,3,3,36,10,0,0,2,3.0,11976,11976,-6
593,M,Célibataire,Consulting,Consultant,True,Entrepreunariat,Frequent,False,hausse,employe_experimente,5,2,1,0,1,3894,1,3,3,3,3,3,22,4,2,0,3,3.0,11682,23364,1
595,F,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,stable,employe_experimente,2,9,6,1,5,4051,0,4,1,3,3,2,48,2,5,0,2,2.5,3472,5401,1
597,F,Célibataire,Commercial,Senior Manager,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,3,10,7,0,5,16835,1,2,4,3,4,2,55,18,27,0,1,2.5,5460,20202,2
599,M,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Aucun,False,stable,employe_experimente,7,14,1,0,2,6230,0,4,4,3,3,3,41,10,2,0,4,3.75,4672,5340,2
60,M,Célibataire,Commercial,Cadre Commercial,False,Marketing,Aucun,False,hausse,employe_experimente,0,9,8,0,4,4568,1,3,3,3,4,2,34,23,1,0,2,2.75,5481,6090,-3
600,M,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,stable,employe_experimente,9,11,6,0,3,4717,0,3,3,3,3,2,35,1,4,0,2,2.75,3773,5145,3
601,F,Célibataire,Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,7,20,5,0,3,13237,0,3,3,3,3,3,40,6,2,0,2,2.75,7220,7942,1
602,F,Marié(e),Consulting,Consultant,False,Infra & Cloud,Frequent,False,stable,employe_experimente,1,8,0,1,1,3755,0,3,1,3,3,3,39,8,0,0,3,2.5,5632,5632,3
604,M,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,4,6,0,0,1,6582,0,4,3,4,3,2,31,2,4,0,2,3.25,7898,13164,5
605,M,Marié(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,1,10,5,1,3,7406,1,1,4,2,4,5,42,24,0,0,4,2.75,8887,8887,4
606,M,Marié(e),Commercial,Cadre Commercial,False,Autre,Occasionnel,False,stable,employe_experimente,0,8,3,1,3,4805,0,2,2,4,3,3,45,2,1,0,4,3.0,6406,7207,4
608,F,Divorcé(e),Ressources Humaines,Ressources Humaines,True,Infra & Cloud,Frequent,True,stable,employe_experimente,0,7,1,1,4,2741,0,3,2,2,3,2,26,17,1,0,2,2.25,4111,4698,6
61,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_nouveau_poste_interne,4,1,0,0,2,3022,1,2,1,3,4,1,37,19,7,0,2,2.0,4533,36264,-1
611,M,Divorcé(e),Consulting,Tech Lead,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,4,3,1,2,3,4262,0,4,2,4,3,2,29,19,5,0,4,3.5,6393,17048,1
612,F,Divorcé(e),Consulting,Directeur Technique,False,Transformation Digitale,Occasionnel,False,baisse,employe_experimente,4,6,0,1,5,16184,-1,3,3,3,3,2,33,1,4,0,1,2.5,19420,32368,1
613,M,Divorcé(e),Commercial,Senior Manager,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,9,5,0,1,3,11557,2,4,3,2,4,3,31,7,5,0,3,3.0,13868,27736,4
614,M,Célibataire,Commercial,Représentant Commercial,True,Marketing,Frequent,True,stable,employe_sans_experience,1,0,0,0,3,1878,0,2,4,3,3,3,18,5,0,-1,2,2.75,-1,-1,-1
615,M,Divorcé(e),Commercial,Cadre Commercial,False,Autre,Aucun,False,hausse,employe_nouveau_poste_interne,3,1,0,1,3,10932,2,1,3,3,3,2,40,28,19,0,3,2.5,6559,131184,-1
616,F,Célibataire,Consulting,Manager,False,Autre,Aucun,True,hausse,employe_experimente,2,8,0,0,4,6811,1,3,1,3,3,3,41,2,2,0,1,2.0,8173,10216,7
618,M,Divorcé(e),Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente_nouvel_entrant,5,0,0,2,2,4306,0,3,1,3,3,5,26,29,8,-1,1,2.0,6459,-1,-1
62,M,Célibataire,Commercial,Cadre Commercial,False,Marketing,Frequent,True,hausse,employe_experimente,4,9,0,0,4,5772,1,4,3,3,4,4,46,5,5,0,1,2.75,4947,7696,6
620,F,Célibataire,Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,5,0,0,3,4859,0,3,4,3,3,3,35,1,0,0,1,2.75,11661,11661,4
621,M,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,baisse,employe_experimente,1,10,5,0,4,5337,-1,4,4,3,3,3,34,21,0,0,4,3.75,6404,6404,2
622,M,Célibataire,Consulting,Consultant,True,Entrepreunariat,Occasionnel,True,hausse,employe_nouveau_poste_interne,1,1,0,0,3,2340,2,4,2,1,3,3,26,24,0,0,3,2.5,28080,28080,-1
623,F,Célibataire,Consulting,Tech Lead,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,4,6,1,0,3,7491,0,4,4,4,3,3,37,1,6,0,2,3.5,7491,14982,4
624,F,Marié(e),Consulting,Manager,False,Transformation Digitale,Frequent,False,stable,employe_experimente,5,2,1,0,1,10527,0,3,4,2,3,3,46,18,26,0,1,2.5,4511,63162,1
625,F,Marié(e),Commercial,Senior Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,7,18,11,1,5,16595,0,1,2,3,3,2,41,2,4,0,2,2.0,9051,11063,5
626,M,Divorcé(e),Commercial,Cadre Commercial,False,Transformation Digitale,Aucun,False,stable,employe_experimente,1,9,7,1,4,8834,0,2,4,3,3,6,37,9,0,0,1,2.5,11778,11778,-2
63,M,Marié(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,baisse,employe_nouveau_poste_interne,1,1,0,0,1,2269,-1,4,4,3,3,2,35,8,0,0,4,3.75,27228,27228,-1
630,M,Divorcé(e),Consulting,Assistant de Direction,False,Entrepreunariat,Occasionnel,True,stable,employe_experimente,3,10,6,2,2,5577,0,1,2,3,3,3,52,6,8,0,4,2.5,3718,6692,3
631,M,Marié(e),Commercial,Cadre Commercial,True,Autre,Aucun,False,baisse,employe_experimente,8,4,1,0,4,4707,-1,3,4,3,3,2,32,11,2,0,4,3.5,9414,14121,1
632,M,Marié(e),Commercial,Représentant Commercial,False,Transformation Digitale,Frequent,False,stable,employe_experimente,0,2,2,2,3,2400,0,4,3,3,3,3,24,24,1,1,4,3.5,9600,14400,0
634,F,Marié(e),Consulting,Manager,False,Transformation Digitale,Occasionnel,False,stable,employe_nouveau_poste_interne,3,1,0,1,3,9824,0,3,3,3,3,4,38,10,17,0,3,3.0,6549,117888,-1
635,F,Marié(e),Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,6,6,4,1,4,6447,0,2,2,2,3,2,37,1,2,0,2,2.0,9670,12894,1
638,M,Divorcé(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,True,hausse,employe_experimente,1,31,0,1,4,19502,1,3,3,3,3,5,49,18,0,0,4,3.25,7549,7549,9
639,M,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,True,baisse,employe_experimente,1,6,1,2,3,2725,-1,4,2,3,3,3,24,23,0,0,2,2.75,5450,5450,4
64,M,Célibataire,Consulting,Consultant,True,Infra & Cloud,Occasionnel,True,hausse,employe_nouveau_poste_interne,9,1,0,0,2,5381,1,3,4,3,3,2,48,1,22,0,1,2.75,2807,64572,-1
641,M,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,hausse,employe_experimente,1,5,1,2,2,6272,1,2,4,4,4,5,26,28,1,0,1,2.75,12544,15052,2
643,M,Marié(e),Consulting,Consultant,False,Autre,Occasionnel,False,hausse,employe_nouveau_poste_interne,1,1,0,1,2,2127,2,2,4,3,4,2,24,17,0,0,4,3.25,25524,25524,-1
644,M,Marié(e),Ressources Humaines,Senior Manager,False,Transformation Digitale,Frequent,False,stable,employe_experimente,1,32,10,1,3,18200,0,2,3,3,3,2,50,3,0,0,1,2.25,6825,6825,-5
645,M,Marié(e),Commercial,Représentant Commercial,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,7,0,0,1,2096,0,3,3,3,3,1,25,13,0,0,2,2.75,3593,3593,4
647,F,Marié(e),Consulting,Consultant,True,Infra & Cloud,Frequent,True,stable,employe_experimente,1,6,1,1,3,2886,0,3,4,3,3,4,24,7,0,0,1,2.75,5772,5772,2
648,M,Marié(e),Commercial,Représentant Commercial,True,Infra & Cloud,Frequent,False,hausse,employe_nouveau_poste_interne,1,1,0,1,4,2033,1,1,3,4,3,2,30,12,0,0,2,2.5,24396,24396,-1
649,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,hausse,employe_experimente,1,6,1,1,2,3622,1,4,4,3,3,3,34,1,0,0,2,3.25,7244,7244,4
65,M,Célibataire,Consulting,Consultant,True,Entrepreunariat,Occasionnel,True,stable,employe_experimente,1,2,2,0,4,3441,0,3,3,2,3,3,28,5,0,1,3,2.75,20646,20646,0
650,M,Divorcé(e),Commercial,Cadre Commercial,True,Transformation Digitale,Occasionnel,False,stable,employe_experimente,2,3,1,0,4,4233,0,1,3,1,3,2,31,13,6,0,2,1.75,5644,16932,0
652,M,Célibataire,Consulting,Consultant,False,Autre,Occasionnel,False,hausse,employe_experimente,4,3,0,0,2,3681,1,4,4,3,3,3,35,25,6,0,1,3.0,4908,14724,2
653,M,Divorcé(e),Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,4,7,5,2,4,5460,0,4,4,4,4,4,31,6,6,0,1,3.25,5040,9360,2
655,F,Divorcé(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,0,5,0,2,4,2187,1,3,3,2,3,5,27,6,1,0,1,2.25,4374,5248,3
656,M,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,True,stable,employe_nouveau_poste_interne,4,3,1,1,3,9602,0,3,3,2,3,3,37,2,14,0,4,3.0,6777,38408,-1
657,F,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_nouveau_poste_interne,1,1,0,0,3,2836,1,2,4,4,3,0,20,1,0,0,4,3.5,34032,34032,-1
659,F,Marié(e),Consulting,Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,10,2,2,4,4089,0,4,2,3,3,4,42,2,0,0,3,3.0,4906,4906,0
661,M,Divorcé(e),Consulting,Directeur Technique,False,Autre,Occasionnel,True,hausse,employe_nouveau_poste_interne,4,1,0,1,4,16627,1,4,3,2,3,3,43,6,20,0,2,2.75,9501,199524,-1
662,F,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente_nouvel_entrant,3,0,0,0,1,2619,0,1,4,2,3,3,38,1,8,-1,3,2.5,3928,-1,-1
663,M,Divorcé(e),Consulting,Consultant,False,Transformation Digitale,Frequent,True,stable,employe_experimente,3,8,4,1,5,5679,0,3,2,3,3,3,43,9,2,0,4,3.0,6814,8518,3
664,F,Marié(e),Consulting,Senior Manager,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,7,3,0,1,4,15402,1,1,1,1,3,3,48,1,18,0,4,1.75,8801,61608,2
